UNOME,QTDE
LETURCQ,1
ZUREIQ,1
TANQ,1
NEIMOQ,1
DUMARESQ,6
HAAR,2
CHAAR,3
ALCHAAR,3
ROTHHAAR,1
HACKENHAAR,3
HASSELAAR,1
SAAR,5
BAR,1
FABAR,1
TALABAR,1
ZUASNABAR,1
NACBAR,1
TEBAR,1
DAHBAR,1
BARAIBAR,1
ARANIBAR,1
AMBAR,5
INBAR,1
ESCOBAR,60
TOBAR,1
BARBAR,3
BUBAR,1
CAR,1
ACAR,2
CHACAR,3
ZACAR,2
BACCAR,1
SOUCCAR,2
ACHCAR,1
CLEBICAR,3
CHICAR,1
LICAR,1
FELCAR,1
BOMILCAR,1
FULCAR,1
ALENCAR,732
OCAR,1
AZOCAR,1
SISCAR,2
OSCAR,7
PAUCAR,1
BUCAR,7
SUCAR,1
AYCAR,1
JOUKHADAR,2
SOLEDAR,1
AIDAR,11
HAIDAR,5
HAMDAR,1
SCANDAR,2
ISKANDAR,1
ONDAR,1
GONDAR,2
RETONDAR,1
NICODAR,1
JODAR,1
ALVEAR,1
FAR,1
SAFAR,2
JAFFAR,1
PALAGAR,1
MAGAR,1
CHAIGAR,1
ARCHELEIGAR,1
ESPIGAR,1
VIGAR,1
MELGAR,5
POLGAR,1
BOGAR,1
LOGAR,1
MERGAR,1
YUGAR,1
ZAHAR,1
CHAR,1
BUMACHAR,1
ACCHAR,1
SICCHAR,1
OTHECHAR,2
MELICHAR,1
CHARCHAR,1
ASCHAR,1
KUCHAR,1
GAJADHAR,1
BEHAR,6
SPEHAR,1
CARVALHAR,1
BILHAR,5
AGUILHAR,1
KRAUSPENHAR,4
JASHAR,1
ATHAR,3
MATHAR,2
BENATHAR,3
BALTHAR,2
KUHAR,1
SOGAIAR,1
MONAIAR,1
SCHIAR,2
FAMILIAR,1
OLIAR,1
JULIAR,1
BUIAR,2
NAJAR,4
BEJAR,2
ANIJAR,1
HAJJAR,1
NAJJAR,1
HIJJAR,1
ANDUJAR,1
AUKAR,1
ECHALAR,1
OBELAR,1
BACELAR,61
BARCELAR,3
CASTELAR,5
AVELAR,114
UGLAR,1
BILAR,2
AGILAR,1
ARGILAR,1
PILAR,14
AGUILAR,71
VILAR,69
AVILAR,1
BACELLAR,21
BARCELLAR,3
GHELLAR,2
CASTELLAR,3
CUELLAR,6
AVELLAR,30
PILLAR,13
AGUILLAR,2
VILLAR,51
REBOLLAR,1
COLLAR,1
KOLLAR,1
STOLLAR,1
SCOLAR,1
SOLAR,2
STOLAR,2
PASLAR,1
GOSLAR,1
BUSSULAR,3
MAR,7
AMAR,2
RIBAMAR,12
JAMAR,1
KAMAR,1
LAMAR,3
RETAMAR,1
PIANTAMAR,1
VIDMAR,1
WALDEMAR,1
KRETZSCHMAR,4
ARTHMAR,1
CAIMAR,1
WEIMAR,1
RIMAR,1
CUIMAR,1
GUIMAR,1
PALMAR,1
BELMAR,1
DELMAR,1
VILMAR,1
ZAMMAR,2
OMAR,3
COMAR,5
HOMAR,1
RIOMAR,2
GUIOMAR,1
JOMAR,4
PALOMAR,1
POMAR,5
ROMAR,4
ALTOMAR,2
BERMAR,2
ASMAR,4
LASMAR,12
OSMAR,1
ASSMAR,2
DITTMAR,1
UMAR,1
DUMAR,1
KUMAR,1
VIJAYKUMAR,1
SUMAR,3
AYMAR,1
WEYMAR,4
BODNAR,2
BENAR,1
MOLINAR,2
MOLNAR,3
CARBONAR,1
BERNAR,1
ASNAR,1
ZOUNAR,1
SOAR,1
PARAPAR,1
ZAMPAR,3
ASPAR,1
GASPAR,122
ESPAR,1
MARAR,1
SALASAR,2
NASAR,1
KULCSAR,1
CAESAR,1
CESAR,179
CISAR,1
UDRISAR,1
KULSAR,1
ROSAR,4
KASSAR,1
NASSAR,15
BALDESSAR,2
BUSAR,1
MATAR,2
ZATAR,1
AKHTAR,1
BITAR,5
BALTAR,23
ANTAR,1
ALCANTAR,1
CONTAR,2
UNTAR,2
CHEVBOTAR,1
ZOLOTAR,1
KHATTAR,4
KATTAR,2
MATTAR,20
ZATTAR,6
BITTAR,18
NOTTAR,2
LAUAR,13
ELAUAR,1
NAUAR,1
DUAR,1
ADUAR,1
MADUAR,1
JAGUAR,1
POTIGUAR,4
VALUAR,1
ZALUAR,3
AOUAR,5
NAOUAR,1
HOCEVAR,1
BIVAR,3
SALDIVAR,1
ZALDIVAR,3
LANDIVAR,1
OLIVAR,2
BOLIVAR,4
SLIVAR,2
VIVAR,1
MALVAR,4
ESCOVAR,1
ALMODOVAR,1
TOVAR,5
PIVOVAR,2
RAIETPARVAR,1
AWAR,1
MEDAWAR,1
SZNELWAR,1
POSWAR,3
MUGAYAR,2
TAYAR,2
MAGYAR,2
AZAR,4
CAZAR,1
ALCAZAR,6
BALCAZAR,4
BALTHAZAR,17
LAZAR,2
SALAZAR,61
ZALAZAR,1
GLAZAR,1
NAZAR,5
DONAZAR,1
BALTAZAR,30
HONCZAR,1
BOCZAR,2
CEZAR,101
SEZAR,1
IZAR,3
ALPIZAR,1
FONZAR,2
COZAR,1
ROZAR,1
ZARZAR,7
HUSZAR,1
BUZAR,3
JABR,2
BADR,1
GUEDR,1
KHODR,2
DAER,2
CHAER,5
SCHAER,1
LAER,2
MEDABER,1
FABER,3
HABER,3
ISCHABER,1
SEEHABER,1
SEHABER,1
RUCKHABER,1
FAULHABER,2
SCHIABER,1
JABER,7
RABER,2
STEINGRABER,1
SABER,1
DOEBBER,2
VEBBER,1
WEBBER,6
LAEBER,6
BEBER,13
COSTABEBER,2
SEEBER,1
GEBER,4
BIEBER,1
SCHIEBER,1
LIEBER,1
TAGLIEBER,1
JEBER,1
LEBER,1
KLEBER,1
ROEBER,1
VEBER,6
WEBER,115
LEINEWEBER,1
HOLZWEBER,1
SCHWENGBER,7
KAIBER,1
KLAIBER,1
SCHRAIBER,4
FEIBER,3
SCHEREIBER,1
SCHREIBER,17
VEIBER,1
WEIBER,1
PENALBER,2
WALBER,2
FELBER,1
GUELBER,1
GILBER,1
ZILBER,1
FULBER,3
SCHAMBER,1
KAMBER,1
LAMBER,1
COMBER,1
HUMBER,1
CHUMBER,1
JACOBER,1
KOBER,1
LOBER,1
VEIMROBER,1
BARBER,1
GARBER,1
BERBER,3
FERBER,1
GERBER,9
HERBER,2
KERBER,17
SPERBER,1
SERBER,1
GUERBER,1
IRBER,4
ESBER,1
UBER,3
DAUBER,2
CLAUBER,1
RAUBER,21
NEUBER,1
HUBER,7
POLLHUBER,1
CASTELUBER,1
CASTELLUBER,1
NUBER,1
TOUBER,1
GRUBER,9
LEMGRUBER,3
LENGRUBER,10
ZUBER,1
LAYBER,2
VALCACER,1
WALCACER,1
LHACER,1
LLACER,3
PLACER,1
NACER,3
CHVAICER,2
PELICER,1
KREMCER,1
SPENCER,6
ESPENCER,1
GERENCER,1
CONCER,1
ALCOCER,4
MERCER,1
ASCER,1
BAYCER,1
BADER,1
CADER,1
TJADER,1
KADER,2
ARKADER,1
MADER,3
NADER,11
ABINADER,3
ZINADER,1
SPADER,3
RADER,2
SCHRADER,3
SADER,3
ROVEDDER,2
SCUDDER,1
EDER,2
RAEDER,7
BEDER,1
FEDER,3
DIEDER,1
RIEDER,1
STRIEDER,9
KEDER,1
LEDER,1
STEIGLEDER,1
SCHLEDER,5
ROHLEDER,1
SLEDER,1
NEDER,17
BONEDER,1
ROEDER,2
SCHROEDER,30
PEDER,1
REDER,4
BREDER,4
HAINZENREDER,1
MESSEDER,6
SCHWEDER,1
ROWEDER,1
REHDER,3
HAIDER,1
SCHAIDER,2
SCHANAIDER,1
SCHNAIDER,2
CHINAIDER,1
SCHINAIDER,1
RAIDER,1
SAFRAIDER,1
HEIDER,2
SCHILEIDER,1
SCHENEIDER,4
SCHNEIDER,209
REIFSCHNEIDER,1
SCHINEIDER,3
IUDESNEIDER,1
SCHEREIDER,1
SCHREIDER,4
SMIDER,1
SIDER,1
OVIDER,1
WIDER,1
GEWANDSZNAJDER,1
BEJDER,1
SOMMERHALDER,1
WALDER,1
SEEFELDER,2
WESCHENFELDER,8
SCHONFELDER,2
GHIVELDER,1
HOLDER,2
MULDER,1
FREMDER,1
SCHANDER,2
MELANDER,1
RHEINLANDER,2
SANDER,19
SANTANDER,4
LAVANDER,1
WANDER,1
NEUENSCHWANDER,1
XANDER,1
ALEXANDER,1
ZANDER,2
ENDER,1
PFAENDER,1
LAENDER,2
FRIEDLAENDER,1
SEELAENDER,1
OBERLAENDER,1
BENDER,28
BUTTENBENDER,4
FASSBENDER,1
KOEFENDER,1
CHALENDER,1
SCHLENDER,2
HOLLENDER,1
OLENDER,2
BOLENDER,1
OBERLENDER,1
GORENDER,2
STENDER,1
WENDER,4
LINCZENDER,1
BINDER,4
ANBINDER,1
AINBINDER,1
FASSBINDER,2
LINDER,4
BLINDER,1
ONDER,1
KONDER,1
DUNDER,1
WUNDER,2
VIGODER,1
SCHRIODER,1
LODER,5
RODER,2
BRODER,1
SCHRODER,16
SODER,7
ARDER,1
HARDER,3
SHERERDER,1
WERDER,1
CORDER,3
NORDER,2
STAUDER,1
SCHABUDER,1
SOUDER,1
BRUDER,1
FRICHEMBRUDER,2
SUDER,1
SCHAYDER,1
BEER,1
SCHEER,5
WANDSCHEER,4
SHAMEER,1
DREER,1
GREER,1
SEER,1
ILLENSEER,1
MOUNTEER,1
FER,3
SCHAFER,14
KAFER,5
LAFER,1
SCHAEFER,18
KAEFER,5
HOLDEFER,6
SCHEFER,5
SCHIEFER,1
KIEFER,8
SCHRIEFER,1
BALENSIEFER,4
STAHLHOEFER,1
SEFER,2
LAUEFER,1
SCHAFFER,5
PAFFER,1
SCHAEFFER,8
SCHEEFFER,1
GEFFER,2
CHEFFER,1
SCHEFFER,16
PEFFER,1
PAIFFER,2
PFEIFFER,3
PFIFFER,1
SCHIFFER,1
KIFFER,3
PIFFER,8
SCHOFFER,1
TANHOFFER,2
MAYERHOFFER,1
LAUFFER,1
TAUFFER,3
STAUFFER,4
KEUFFER,1
EIFER,2
PFEIFER,6
SCHEIFER,2
SLEIFER,2
FENSTERSEIFER,8
PIFER,1
BALENSIFER,1
HELFER,1
WELFER,1
BOLFER,1
UNFER,4
HOFER,2
WINNISCHOFER,2
KIECKHOFER,1
THALHOFER,1
STAHLHOFER,1
ZEILHOFER,1
HATZLHOFER,1
OBERHOFER,1
MAIERHOFER,1
MITTERHOFER,2
MAYERHOFER,3
MAYRHOFER,1
FORSTHOFER,1
SCHLAEPFER,1
SCHOEPFER,1
KEMPFER,3
HOPFER,1
SCHROPFER,1
KNUPFER,2
DANDERFER,1
OBERDERFER,2
EMMENDOERFER,1
EMMENDORFER,2
LINDORFER,2
REISDORFER,7
ISFER,2
LAUFER,1
SCHNAUFER,1
TAUFER,3
CYFER,1
GER,2
SAAGER,1
BAGER,1
JAGER,1
HALMENSCHLAGER,6
LAUTENSCHLAGER,3
VLEESCHDRAGER,1
SALZTRAGER,1
SAGER,1
SCHWAGER,1
MEDGER,1
EGER,4
JAEGER,16
SAEGER,2
FEDEGER,1
SCHEIDEGER,1
HILZENDEGER,2
SEEGER,4
FEGER,1
IEGER,1
BIEGER,2
VLIEGER,1
RIEGER,3
GRIEGER,1
KRIEGER,11
FUSIEGER,2
STIEGER,1
PFLEGER,1
LAUTENCHLEGER,2
SCHLEGER,1
BOEGER,1
FOEGER,1
KROEGER,1
DREGER,5
PREGER,1
SEGER,8
STEGER,3
KRUEGER,3
VIEWEGER,1
HOHLENWEGER,1
HOLLERWEGER,1
EGGER,3
JAEGGER,1
HOCHEGGER,1
HOCHHEGGER,1
STURZENEGGER,1
NIFFINEGGER,3
HONEGGER,1
ARNEGGER,1
STIGGER,3
MANGGER,1
LEWERGGER,1
BRUGGER,9
GAIGER,2
STAIGER,2
SILBIGER,1
DANCIGER,3
HEDIGER,1
ROEDIGER,1
PREDIGER,11
RUEDIGER,2
RUDIGER,3
GEIGER,4
SCHWEIGER,1
KRIIGER,1
LIGER,1
HAEFLIGER,2
BOLLIGER,2
SCHLEINIGER,1
REINIGER,1
BRAUNIGER,2
RIGER,1
KRIGER,1
BOSIGER,1
ZIGER,2
DANZIGER,3
ZWANZIGER,1
WALGER,3
ELGER,1
HILGER,1
PILGER,7
ANGER,1
DANGER,1
FANGER,1
IFANGER,2
LANGER,9
BLANGER,1
BERANGER,1
STANGER,5
ELWANGER,2
ELLWANGER,8
BERWANGER,8
ENGER,1
SAENGER,1
MENGER,1
BERENGER,2
SPRENGER,8
SENGER,19
PITTENGER,1
ZENGER,1
WEJNGER,1
LISSONGER,2
UNGER,3
BUNGER,1
HUNGER,1
JUNGER,10
BOGER,4
NOGER,2
ROGER,3
KROGER,3
SPROGER,2
TROGER,2
HARGER,1
BOERGER,1
PERGER,1
RUMBELSPERGER,2
EGGENSPERGER,1
DUVERGER,1
HOHLEMWERGER,1
HOHLENWERGER,2
ZERGER,1
BORGER,1
KOCHENBORGER,2
BURGER,13
SIEBURGER,3
LINEBURGER,2
WASCHBURGER,3
KARLBURGER,1
HAMBURGER,1
HEIMBURGER,2
ALTENBURGER,1
MOOSBURGER,1
STRASSBURGER,5
PURGER,2
BOTTGER,1
KRUGER,69
TREFZGER,1
METZGER,6
DAHER,54
ZAHER,2
BHER,1
KLABACHER,1
DEBACHER,1
MORSCHBACHER,7
MATZENBACHER,3
WAYERBACHER,1
BRUBACHER,1
DAXBACHER,1
SULZBACHER,2
DORTZBACHER,1
BLACHER,1
HARLACHER,1
DURLACHER,1
STEPPACHER,1
EBERSPACHER,1
BRACHER,2
ECCHER,2
ECHER,5
BECHER,5
WEGBECHER,1
HEIMBECHER,1
MUTZENBECHER,1
WORMSBECHER,1
STURZBECHER,1
FECHER,1
TIECHER,9
KANEVIECHER,1
BLECHER,1
RECHER,2
STECHER,1
SAFCHER,2
SCHEICHER,1
BLEICHER,4
SCHLEICHER,4
REICHER,1
OESTREICHER,2
ELICHER,1
SCHALCHER,2
MALCHER,16
WALCHER,2
MELCHER,2
FELCHILCHER,1
BRANCHER,10
SANCHER,1
STANCHER,1
VAINSENCHER,1
LINCHER,1
TARONCHER,1
KOCHER,2
WAGEMOCHER,1
ROCHER,1
ARCHER,1
LARCHER,11
MARCHER,1
KAERCHER,3
HOMERCHER,1
PORCHER,2
ZURCHER,1
SCHER,5
KASCHER,1
LIEBSCHER,2
HUBSCHER,1
WANDSCHER,2
ESCHER,3
LESCHER,1
DOESCHER,2
TOESCHER,3
DRESCHER,5
LUESCHER,1
DISCHER,1
FLEISCHER,1
FISCHER,56
TISCHER,4
HOELSCHER,1
HOSCHER,1
LOETSCHER,1
PFITSCHER,5
FRITSCHER,2
FROTSCHER,2
KERTSCHER,1
RAUSCHER,1
BUSCHER,1
PILTCHER,2
KERTCHER,2
BOETTCHER,4
BUTCHER,2
SCHLAUCHER,1
KRAUCHER,1
VAUCHER,7
BUCHER,2
DEUCHER,1
SCHEUCHER,1
LUCHER,1
TUCHER,1
FEHER,2
ZIEHER,1
KEHER,1
LEHER,2
NEHER,1
REINEHER,1
STROEHER,1
DREHER,7
KREHER,1
STREHER,2
DAGHER,2
IAGHER,1
JAGHER,1
RODEGHER,2
CAMPREGHER,1
GAIGHER,4
GOLGHER,1
DULGHER,1
ANGHER,1
POSTINGHER,1
PERGHER,8
REIHER,1
ALHER,1
CAVALHER,1
ELHER,1
MIILHER,1
GUILHER,1
OLHER,2
KOLHER,1
WOLHER,1
MULHER,1
TULHER,1
CAMPANHER,1
MONTANHER,9
ZINHER,1
LAYTYNHER,1
HOHER,3
DROHER,1
STROHER,6
BORHER,2
HECKSHER,4
SATHER,1
RIETHER,1
NETHER,1
WALTHER,1
BELTHER,1
GUENTHER,1
GUINTHER,1
GUNTHER,6
ROTHER,2
WEYHROTHER,1
SOTHER,1
ESTHER,3
BEUTHER,2
HOHENREUTHER,2
HUTHER,1
LUTHER,1
RUTHER,1
SUHER,1
DAJER,1
MEIJER,1
NIEMEIJER,1
SNOEIJER,1
DREIJER,1
KER,5
BAKER,4
FAKER,1
CHAKER,1
SCHAKER,2
HOEDEMAKER,1
BARDEMAKER,1
NONNEMAKER,1
SCHOENMAKER,2
SCHOENAKER,1
STRAKER,1
SAKER,2
WHITAKER,1
ACKER,4
BACKER,1
DEBACKER,1
HACKER,1
SCHACKER,1
UFLACKER,1
NONNENMACKER,1
KISTENMACKER,1
ANACKER,1
PACKER,5
DAUZACKER,1
ECKER,2
STROHAECKER,2
BECKER,141
LANGBECKER,3
HEIMBECKER,2
KUCHENBECKER,4
BOSENBECKER,7
DECKER,3
HODECKER,1
SCHIEFERDECKER,1
IECKER,3
SPIECKER,2
NECKER,1
LICHTENECKER,2
DANNECKER,2
HANNECKER,3
SINNECKER,3
BONECKER,3
BALONECKER,2
BOECKER,1
ROECKER,3
STRECKER,1
FEILSTRECKER,1
KASECKER,1
UECKER,1
WECKER,1
NIENDICKER,1
ELICKER,3
ALBRICKER,2
STRICKER,2
FEILSTRICKER,1
PFEILSTICKER,2
ZWICKER,3
ZICKER,2
HUNZICKER,1
VOELCKER,1
FELCKILCKER,1
BOCKER,1
BROCKER,1
STOCKER,3
WIRCKER,1
UCKER,1
BUCKER,5
GUCKER,1
RUCKER,3
PARUCKER,5
BRUCKER,1
DRUCKER,3
BEKER,1
BODDEKER,1
SPIEKER,3
BLEKER,1
WILLEKER,1
LITCHTENEKER,1
SCROFERNEKER,1
SCHNEIKER,1
RIKER,2
BAKKER,2
GEKKER,1
SCHREKKER,1
HALKER,1
WALKER,9
FOELKER,2
WELKER,3
VOLKER,4
SCHLENKER,1
ZENKER,1
KINKER,2
BRINKER,1
JUNKER,2
BOKER,1
STAFFOKER,1
KLEPKER,1
REPKER,1
KNOPKER,1
BARKER,1
PARKER,5
HOESKER,1
WOLOSKER,2
BETTKER,1
POTTKER,6
PUTTKER,1
PUKER,2
KRUKER,1
STUKER,5
METZKER,6
HALER,1
WINKALER,1
SPALER,1
VALER,2
CAVALER,1
GABLER,2
GAEBLER,3
GEBLER,1
GRIEBLER,7
STIEBLER,1
LEBLER,1
GREBLER,1
WEBLER,4
SCHEIBLER,8
GRIBLER,1
DOBLER,1
LOBLER,1
HUBLER,6
VINCLER,2
ADLER,3
HADLER,4
STADLER,8
EDLER,1
SCHAEDLER,3
HEDLER,3
FIEDLER,8
SIEDLER,3
EINSIEDLER,1
STEDLER,1
SAIDLER,1
EIDLER,1
SEIDLER,4
ZEIDLER,4
FIDLER,1
REKSIDLER,2
WAJCHANDLER,1
KANDLER,2
MANDLER,2
BRANDLER,2
SANDLER,1
ENDLER,3
GENDLER,1
HENDLER,6
KORENCHENDLER,1
BRENDLER,3
GUENDLER,1
VENDLER,1
SCHWENDLER,3
SZENDLER,2
SCHINDLER,3
SPINDLER,5
GRUNDLER,1
MODLER,2
ELER,4
DIEFENTHAELER,5
GRIEBELER,8
MONTIBELER,1
CARCELER,1
SCUDELER,2
APELFELER,1
HELER,2
BIELER,1
GIELER,1
STIELER,1
WINKELER,1
SEMELER,2
SCHOELER,1
KOELER,3
KEPPELER,1
GIESELER,1
BESSELER,1
KESSELER,1
HEUSELER,1
RUSELER,1
QUELER,1
HOEVELER,3
HOWELER,1
BEYELER,1
VANZELER,5
WANZELER,20
KAFLER,1
HEFLER,2
SCHIEFLER,3
KEFLER,1
KAFFLER,1
SCHEFFLER,11
LEFFLER,1
LOEFFLER,2
SCHIFFLER,1
LOFFLER,3
SCHAUFFLER,1
EIFLER,1
HOFLER,1
SCHEUFLER,1
EGLER,2
HEGLER,1
KRIEGLER,1
STIEGLER,1
ZIEGLER,10
KEGLER,5
FLEGLER,1
PEGLER,1
SCHWEGLER,1
EGGLER,1
HEGGLER,1
TORGGLER,1
SIGLER,1
IRSIGLER,1
STANGLER,5
ENGLER,3
FENGLER,2
LENGLER,1
SPENGLER,6
JOSENGLER,1
VINGLER,1
WINGLER,1
ZINGLER,2
ORGLER,1
CUGLER,1
KUGLER,1
MAHLER,4
BICHLER,1
EICHLER,3
SIEBENEICHLER,5
PICHLER,3
BIRCHLER,1
GASCHLER,1
ZISCHLER,1
KAEHLER,1
MAEHLER,2
STAEHLER,1
KEHLER,1
MEHLER,1
DOEHLER,2
KOEHLER,15
STREHLER,1
BUEHLER,1
PUEHLER,1
SIHLER,1
STIHLER,1
BOHLER,1
KOHLER,16
MOHLER,1
SOHLER,1
SATHLER,12
BUHLER,8
STUHLER,1
HAILER,1
KAILER,1
MANVAILER,1
ROSVAILER,1
CILER,1
BEILER,4
WUNDHEILER,1
SEILER,1
WEILER,6
OHLWEILER,4
TRIERWEILER,4
TAXWEILER,1
MILER,1
PILER,1
KOPILER,1
LEUTWILER,1
MAKLER,2
BECKLER,1
HECKLER,6
HOECKLER,1
SECKLER,2
PICKLER,3
STRICKLER,1
WINCKLER,8
STOCKLER,1
MEKLER,1
WANKLER,2
FINKLER,13
WINKLER,2
DRUNKLER,1
KLOKLER,1
BALLER,1
FALLER,6
SALLER,1
VALLER,1
WALLER,1
ELLER,20
MONTEBELLER,1
MONTIBELLER,3
SCUDELLER,4
FELLER,4
GELLER,5
HELLER,5
SCHELLER,2
GHELLER,5
KELLER,30
MELLER,11
HOELLER,3
SCHOELLER,1
KOELLER,1
MOELLER,2
SCHMOELLER,4
SCHNOELLER,1
KNOELLER,1
CAPELLER,1
PFAFFENSELLER,1
GUELLER,1
MUELLER,8
VELLER,1
WELLER,6
ZELLER,2
WANZELLER,7
PFAFFENZELLER,1
SAILLER,1
BILLER,1
WEILLER,4
TRIERWEILLER,1
HILLER,4
SCHILLER,4
HAMERMMIILLER,1
MILLER,22
KOILLER,3
SPILLER,5
NORILLER,1
SILLER,1
WILLER,2
OLLER,1
BOLLER,5
GOLLER,1
HOLLER,4
KOLLER,5
MOLLER,14
WINDMOLLER,3
ROLLER,1
SOLLER,5
TOLLER,4
STOLLER,3
SEMLER,1
STEMLER,1
TIMLER,1
KAMMLER,1
KLAMMLER,1
ROEMMLER,1
SEMMLER,2
GRIMMLER,1
TUMMLER,2
OLER,1
ZOCOLER,1
SOLER,10
VALSOLER,1
DASSOLER,3
VASSOLER,5
BEPLER,1
KEPLER,2
PEPLER,1
WEPLER,1
KAPPLER,1
TAPPLER,1
BEPPLER,2
KEPPLER,2
HIPPLER,1
ERLER,2
THURLER,4
BASLER,1
HASLER,2
ROESLER,8
BRESLER,1
OECHSLER,3
ISLER,3
EISLER,1
GEISLER,4
HEISLER,3
WEKSLER,2
GOSLER,1
SCHOSLER,1
ROSLER,2
BROSLER,1
BASSLER,1
HASSLER,2
KIESSLER,1
KESSLER,16
GOESSLER,1
BRESSLER,1
DRESSLER,6
GRESSLER,10
PRESSLER,1
TESSLER,3
WESSLER,2
ISSLER,2
EISSLER,1
PREISSLER,5
GOSSLER,5
SCHOSSLER,6
ROSSLER,1
PREUSSLER,4
KUSSLER,2
PREUSLER,1
SATLER,7
HOCHSTETLER,1
WETLER,2
WAECHTLER,1
BITLER,1
FEITLER,1
BOTLER,2
GOTLER,1
TARTLER,1
ERTLER,1
GUERTLER,1
HENGSTLER,1
HATTLER,1
SATTLER,6
SCHITTLER,3
SCHLITTLER,1
GUTTLER,1
KRAUTLER,2
BUTLER,1
BEUTLER,2
GUTLER,2
STEYTLER,1
AULER,8
BAULER,1
MAULER,6
EULER,2
FREULER,1
THULER,4
MULER,2
TULER,1
FOWLER,4
HOYLER,2
JEZLER,1
SELZLER,1
PRENZLER,1
KINZLER,1
KUNZLER,16
WURZLER,1
ATZLER,1
BETZLER,1
METZLER,1
GRETZLER,1
SCHNITZLER,2
AMER,1
DAMER,1
LANGAMER,2
THAMER,1
PLAMER,1
CRAMER,2
KRAMER,11
TAMER,1
WIEDMER,1
REDMER,1
WIDMER,5
LUDMER,1
EMER,3
KRAEMER,12
EISENKRAEMER,1
KRECHEMER,1
BIEMER,1
DIEMER,3
HIEMER,1
ZIEMER,1
KEMER,1
SCHLLEMER,2
NEMER,9
BOEMER,1
BLOEMER,2
REMER,1
BREMER,3
CREMER,1
KREMER,18
SEMER,1
ZIESEMER,4
HASSEMER,2
TEMER,1
ZIZEMER,2
DAHMER,6
KRETSCHMER,2
KASSEBOEHMER,1
BREHMER,1
DREHMER,8
BOHMER,3
DOHMER,1
LAIMER,1
HEIMER,1
SCHEIMER,1
SUNDHEIMER,1
THALHEIMER,1
FELDENHEIMER,1
OPPENHEIMER,1
ULSENHEIMER,3
GOSENHEIMER,1
ASSENHEIMER,3
RHEINHEIMER,5
REINHEIMER,4
DAUERNHEIMER,1
HARGESHEIMER,2
WEISHEIMER,2
WEIKERSHEIMER,1
WEISSHEIMER,15
WERTHEIMER,1
DEXHEIMER,1
HOLZHEIMER,1
REIMER,2
KREIMER,3
NIMER,1
PFRIMER,3
LOURIMER,1
MORTIMER,3
ZIMER,3
VOLKMER,5
CELMER,1
HELMER,9
KELMER,4
ZELMER,1
SELLMER,1
WILLMER,1
ZILLMER,2
FOLLMER,1
FOLMER,3
HOLMER,1
HAMMER,1
LANGHAMMER,1
KAMMER,3
LANGKAMMER,1
BRAMMER,1
KRAMMER,2
EMMER,2
SCHEMMER,2
KEMMER,1
SCHLEMMER,3
SCHOORLEMMER,1
STEMMER,1
SIMMER,3
WIMMER,7
ZIMMER,26
SCHOMMER,4
POMMER,3
TROMMER,1
SOMMER,9
WOMMER,1
DUMMER,5
KUMMER,6
NUMMER,3
FALCOMER,2
SCHLOMER,1
ROMER,3
BROMER,1
FROMER,1
ZOMER,3
GERMER,3
STUERMER,1
SCHIRMER,25
THURMER,1
STURMER,8
WASSMER,1
TESSMER,4
FISSMER,1
DETTMER,3
DITTMER,1
KERSCHBAUMER,1
NUSSBAUMER,2
DUMER,1
SCHLEUMER,1
BLUMER,4
BRUMER,1
ZEYMER,1
ZAICANER,1
MALDANER,16
CHIGANER,1
SIMIANER,1
KANER,1
LANER,1
CAMPANER,3
MOSANER,1
CASTANER,1
VANER,1
EBNER,1
GRAEBNER,2
HUEBNER,1
HIBNER,1
DOBNER,1
TAUBNER,2
TEUBNER,2
HUBNER,30
RIEDNER,3
REDNER,1
PIDNER,1
BALDNER,1
WILDNER,4
GOLDNER,4
LINDNER,12
GARDNER,1
RUDNER,1
LAYDNER,6
HUBENER,1
FRANCENER,1
WAGENER,1
MERGENER,1
KISCHENER,2
STIUBIENER,1
DIENER,2
ZWIENER,1
KNOENER,1
BRENER,3
RESENER,3
KLUSENER,6
LINTENER,1
SCRIVENER,2
FRANZENER,1
TAFNER,3
DUTENHEFNER,2
FFNER,1
HAFFNER,3
SCHAFFNER,1
TAFFNER,1
HAEFFNER,2
SEFFNER,1
SCHIFFNER,1
SOFFNER,1
KUFFNER,1
HEPFNER,1
HOEPFNER,2
TAUFNER,1
KUFNER,2
AGNER,1
CAMPAGNER,3
MONTAGNER,18
VAGNER,2
WAGNER,69
HEGNER,1
FLEGNER,1
REGNER,1
TEGNER,1
WEGNER,10
LANGNER,1
BUNGNER,1
FLOGNER,1
ZAHNER,4
LECHNER,1
ZECHNER,1
TEICHNER,1
BOCHNER,2
PERNLOCHNER,1
KERCHNER,1
KIRCHNER,6
LOESCHNER,1
CHRISCHNER,1
MARSCHNER,2
KERSCHNER,1
BIRSCHNER,1
KIRSCHNER,3
LAUSCHNER,1
MUSCHNER,1
PRAUCHNER,2
BUCHNER,4
LUCHNER,1
LEHNER,4
SCHMIDLEHNER,1
HABERLEHNER,1
FROEHNER,3
BEUTHNER,1
KUHNER,1
FAINER,1
GAINER,1
BRAINER,2
FRAINER,3
TESAINER,1
WIESENTAINER,1
VISENTAINER,1
VISINTAINER,4
WISINTAINER,1
STAINER,1
WAINER,2
ZAINER,1
SCHEINER,3
LEINER,1
REINER,1
SCHEREINER,1
SCHREINER,9
VIESENTEINER,1
STEINER,7
RECHSTEINER,1
