UNOME,QTDE
BERNARDES,23
HIRDES,1
BELMUDES,1
BERMUDES,1
GERTRUDES,1
ATHAYDES,1
KHENAIFES,1
DELFES,1
LAGES,11
HENDGES,1
REGES,1
SEGGES,1
JUNGES,1
SARGES,5
VARGES,1
CABORGES,1
FRUGES,1
NAHES,1
ECHES,1
TRICHES,1
BRANCHES,1
ABRANCHES,1
SANCHES,20
MATHIES,1
DECOTTIGNIES,1
BACKES,1
JUNCKES,1
JUNKES,2
LUNKES,1
BARDALES,1
CHALES,1
JALES,2
MORALES,9
SALES,82
ROSALES,2
VALES,3
GONZALES,3
TECLES,1
CELES,1
FIDELES,1
LELES,1
FONTINELES,1
DORNELES,5
MEIRELES,17
TELES,37
FONTELES,4
MONTELES,4
ARGILES,1
TORALLES,1
SALLES,21
DORNELLES,10
MEIRELLES,11
TELLES,14
FOLES,1
POLES,1
ZETOLES,3
GULES,1
JAMES,1
SCHEMES,1
LEMES,7
MEIMES,1
RIMES,2
CARMES,2
HERMES,3
LERMES,1
LANES,2
MANES,1
ATANES,1
ENES,2
DIOGENES,3
HERMOGENES,1
GIMENES,1
XIMENES,8
AGNES,1
SIGNES,1
INES,1
MARTINES,2
LANNES,3
ENNES,1
BONES,1
BRIONES,1
PADRONES,1
VERONES,1
PARNES,2
TERNES,2
TURNES,1
UNES,1
FUNES,1
JUNES,1
ANTUNES,43
BERTUNES,1
ARBOES,1
GOES,29
BULHOES,6
LOES,1
SIMOES,59
DOBROES,1
FROES,5
KAPPES,1
HUPPES,1
CARPES,1
VALADARES,7
VALLADARES,1
LAUDARES,1
FARES,1
PALHARES,5
LINHARES,28
LARES,1
VILARES,1
COLLARES,3
COLARES,10
MARES,1
SUARES,1
NEVARES,1
ALVARES,8
ZIMBRES,1
ANDRES,2
SANDRES,1
CACERES,5
FERES,1
MIERES,1
CARRIERES,1
IZUIBEJERES,1
NERES,2
PERES,37
PRASERES,2
TERES,1
NOGUERES,1
PRAZERES,9
MILAGRES,1
AIRES,15
RAMIRES,5
SQUIRES,1
CORES,1
DORES,1
FLORES,41
MORES,2
MONSORES,2
GUTIERRES,1
SERRES,1
GUTERRES,3
IZAGUIRRES,1
TORRES,104
TRES,2
LOURES,5
AYRES,10
CAYRES,2
MARTYRES,1
MENESES,32
MOISES,2
ULISSES,1
MOYSES,1
CHATES,1
BONATES,2
RATES,1
PRATES,15
BENITES,2
MARGARITES,1
INHAQUITES,1
ARANTES,20
ABRANTES,16
CERVANTES,1
BENTES,7
INOCENTES,1
FONTES,42
MONTES,7
PONTES,59
CORTES,13
FORTES,14
PORTES,4
PRESTES,4
TOSTES,3
POTTES,1
BUTTES,1
CANUTES,1
MAUES,1
DOMINGUES,34
NOGUES,1
JAQUES,4
JACQUES,6
HENRIQUES,15
OURIQUES,1
PENQUES,1
DARQUES,1
GASQUES,1
VELASQUES,1
VASQUES,9
DUQUES,1
CHAVES,100
NAVES,8
TAVES,1
MAIEVES,1
ESTEVES,31
CRIVES,1
GALVES,1
GONSALVES,3
FARVES,1
DEWES,3
HOWES,1
REYES,3
PAZES,1
QUINCOZES,1
POZES,1
LUZES,1
ROHLFS,1
KOVAGS,1
BRIGGS,1
JENNINGS,1
SACHS,1
OCHS,1
FUCHS,1
BOEHS,1
KNIHS,1
CACAIS,1
NADAIS,1
BRAQUEHAIS,1
CARVALHAIS,1
PAIS,5
PRAIS,1
ARRAIS,4
SAIS,1
CASAIS,1
NOVAIS,18
CYBIS,1
CHRISTOFIDIS,1
MICHAILIDIS,1
CONSTANTINIDIS,1
BERLENDIS,1
BERNARDIS,1
NEIS,1
TEIS,1
MIGUEIS,1
REGIS,8
POPINIGIS,1
GIORGIS,1
RATHIS,1
ZALIS,1
GONZALIS,1
MECELIS,1
FIDELIS,6
FELIS,1
ANGELIS,2
LELIS,5
MELIS,1
EVANGELINELIS,1
MEIRELIS,1
TELIS,1
LELLIS,2
SEUFITELLIS,1
MACHULIS,1
SULIS,1
VARSAMIS,1
VULCANIS,1
PIENIS,1
DINIS,1
CALIGARIS,1
ROMARIS,1
PARIS,1
ROVARIS,2
FABRIS,3
NERIS,3
MERMIRIS,1
PETRIS,2
CHANSIS,1
ASSIS,93
SANTIS,1
ORTIS,2
CURTIS,1
OTTIS,1
LUIS,3
BACOVIS,1
LOVIS,1
NOVIS,1
CORTINOVIS,1
LOCKS,3
BIERHALS,1
MICHELS,3
CREVELS,1
WILLIAMS,1
DURANS,2
QUINTANS,2
CALAZANS,12
DERIZANS,1
GUIMARAENS,1
LOEBENS,1
BOUDENS,2
HERNALSTEENS,1
STEFENS,1
STEFFENS,1
VIRGENS,4
MILHOMENS,2
KUPPENS,1
TORRENS,1
SENS,1
MIGUENS,1
CARDINS,1
SANFINS,1
LINS,64
VILARINS,2
MARINS,21
TOCANTINS,1
ORTINS,1
RADONS,1
SCHONS,1
KONS,1
LYONS,1
ARNS,1
BOS,1
MARECOS,1
MARCOS,2
TERCOS,1
PRADOS,1
LAGOS,1
DOMINGOS,24
FOGOS,3
CAMARGOS,4
BURGOS,2
CASTILHOS,1
PARANHOS,3
PALACIOS,1
REMEDIOS,1
RIOS,24
GUERIOS,2
IGNATIOS,1
TAPAJOS,1
DEJOS,1
ANJOS,62
XANTHAKOS,1
PALOS,1
AVALOS,1
BLOS,1
WASCONCELOS,1
BARCELOS,19
MARCELOS,1
FORNELOS,1
CAPELOS,1
AGRELOS,1
SILOS,2
VASCONCELLOS,35
BARCELLOS,20
SELLOS,1
APOSTOLOS,1
CARLOS,11
RODOPOULOS,1
ALEXOPULOS,1
DEMOS,1
LEMOS,83
OLMOS,2
CASTELLANOS,1
TINOS,1
ROOS,4
QUOOS,1
OCAMPOS,1
PAROS,1
DAMBROS,2
QUADROS,22
MADEIROS,2
CALHEIROS,4
MALHEIROS,3
LEIROS,1
FALEIROS,2
FALLEIROS,1
CISNEIROS,1
NEGREIROS,12
BARREIROS,2
MARREIROS,3
GUEIROS,2
QUEIROS,7
SEQUEIROS,1
TAVEIROS,1
VIVEIROS,2
GARROS,1
CANAVARROS,1
PASSOS,65
TRAVASSOS,4
VALAMATOS,1
SANCTOS,1
BARRIENTOS,1
SNTOS,1
COKOTOS,1
BASTOS,96
MATTOS,68
CRAVOS,1
MONTARROYOS,1
DESCHAMPS,2
TROMPS,1
ROBERS,1
SCHNEIDERS,1
GRODERS,1
LENFERS,1
EGGERS,1
WIGGERS,1
WICHERS,1
EILERS,1
KUIPERS,1
DETERS,1
PEETERS,1
COPPIETERS,1
ANVERS,1
ROEHRS,1
ROHRS,1
MELCHIORS,1
LAASS,1
GASS,1
SASS,1
TRIBESS,1
HESS,1
BARTHELMESS,1
SHOCKNESS,2
GRESS,1
BUESS,1
HOUAISS,1
WEISS,3
RISS,1
GOSS,2
LOSS,2
CLOSS,1
KLOSS,1
GROSS,1
VOSS,1
BUSS,3
HOBUSS,1
PREUSS,1
KLINGENFUSS,1
KUSS,1
STAATS,1
CUBITS,1
GRINITS,1
HOROVITS,1
LAMBERTS,1
SCHOTTS,1
CLAUS,2
DEUS,10
MATHEUS,2
BREUS,1
MATEUS,7
SEITENFUS,1
ROGUS,1
BUTKENICIUS,1
KOZAKEVICIUS,1
AMBROZEVICIUS,2
DULLIUS,1
LANIUS,1
CARIUS,1
MARKUS,1
ASMUS,1
TANUS,1
UANUS,1
TANNUS,2
KARKOUS,1
PETRUS,2
GANTUS,1
JEZUS,2
POEYS,1
REYS,1
FRANGULLYS,1
COMBAT,1
BARACAT,1
LOBREGAT,1
BOECHAT,5
AFRIAT,1
MAISSIAT,1
NOBLAT,4
PECLAT,1
KISCHLAT,1
CIPOLAT,1
KUNDRAT,1
MONNERAT,2
MONERAT,1
NORAT,1
DURAT,1
BARCESSAT,1
BETAT,1
KARVAT,1
HAWAT,1
MILBRADT,1
BEYERSTEDT,1
EIDT,1
SCHEIDT,2
BOURSCHEIDT,1
SCHMIDT,10
GOLDSCHMIDT,1
STAHLSCHMIDT,1
SZMIDT,1
LANDFELDT,1
STAPELFELDT,1
PRESCHOLDT,1
RYBANDT,1
BRANDT,2
HILDEBRANDT,1
ECKARDT,1
SCHWEICKARDT,1
STAUDT,1
SAFT,1
VOGT,3
SPECHT,1
ALBRECHT,3
WEIPRECHT,1
LICHT,2
UNGERICHT,1
WRIGHT,1
BRAIT,1
PAPASEIT,1
BEKHIT,1
FLIT,1
KUPERCHMIT,1
FLORIT,1
PETIT,1
BOTTENTUIT,1
DONCKT,1
ALT,2
ANHALT,1
LINGERFELT,1
FUNFGELT,1
KOLT,1
RENAULT,1
BALMANT,2
BRANT,4
CONSTANT,1
VINCENT,2
QUINT,1
MILFONT,2
DUPONT,1
HACKBART,1
GOUDART,1
STUDART,1
BUNGART,1
ARENHART,1
DUHART,1
BELART,1
GOULART,27
STEWART,1
BANNWART,1
SUZART,4
ROBAERT,1
SALABERT,1
DAIBERT,2
ALBERT,1
ENGELBERT,1
GUELBERT,1
LAMBERT,1
BERBERT,2
HERBERT,1
GUBERT,2
HUBERT,1
SHUBERT,1
RUBERT,1
GOEDERT,2
GOEPFERT,1
GOPFERT,1
REICHERT,2
BECKERT,1
HECKERT,1
RUCKERT,1
GALLERT,1
EHNERT,1
BOHNERT,1
REINERT,1
LAMPERT,1
JOPPERT,1
GOETTERT,1
LAUTERT,1
VILVERT,1
SIEWERT,1
HORT,1
SHORT,1
RAPPOPORT,1
TORT,2
BITENCOURT,12
BITTENCOURT,36
PRAST,1
PROBST,1
DEPRIEST,1
KIST,1
CHRIST,1
LINDQUIST,1
FIRST,1
HORST,1
SELHORST,1
STAPENHORST,1
RAUGUST,1
BRUST,1
MURATT,1
SUHETT,1
BURNETT,1
SCUETT,1
SCHMITT,8
WITT,1
SCCOTT,1
POLLICOTT,1
SCOTT,1
VIOTT,1
WOLGAMOTT,1
POTT,1
SOTT,1
GRUBERTT,1
AGERTT,1
THIEBAUT,1
GIBAUT,1
HERSZENHAUT,1
ARNAUT,3
KOGUT,1
CANUT,1
SVERSUT,1
BAU,2
CACAU,1
ANSCHAU,1
CALHAU,1
KOSBIAU,1
LAU,2
PALAU,2
NICOLAU,6
VENCESLAU,2
LADISLAU,4
CULAU,1
WOSGRAU,1
GUIRAU,1
BACURAU,2
KLAUTAU,1
MACABU,1
PETRIBU,1
SINIMBU,1
BADU,2
MANDU,1
NAHU,1
BIU,2
DAKUZAKU,1
BOKU,1
GUIYOTOKU,1
SIMABUKU,1
SALU,1
SACEANU,1
HAURADOU,1
SIDOU,1
RACHOU,1
ARTHOU,1
CALOU,1
STERVINOU,1
HREISEMNOU,1
POU,1
ORRU,1
CONDURU,3
CARAMURU,1
FRESU,1
HSU,1
JAPIASSU,1
PIASSABUSSU,2
CANGUSSU,3
KANGUSSU,1
TIUSSU,1
KOKETSU,1
CANTU,1
WU,1
UEZU,1
VEZU,1
SHIMIZU,2
PARUSHEV,1
LECHIV,1
RABACOV,1
ZUBCOV,1
COCICOV,1
SOLODOV,1
ZUVANOV,1
PROCKNOV,1
LERMONTOV,1
BALDOW,1
ZACHOW,1
KARKOW,1
LOW,1
STABENOW,1
NIENOW,1
POLLNOW,1
GONTSCHAROW,1
DOROW,1
RISTOW,1
MAX,1
ARBEX,1
FELEX,1
FELIX,35
COX,1
KOX,1
ROX,1
KUX,1
PRUX,1
BAY,3
ONCAY,1
DAY,1
BRODAY,1
KAY,1
NICOLAY,1
ORMAY,1
SINAY,1
TAUNAY,1
IRIGARAY,1
MAKRAY,1
PARAGUAY,1
CASTONGUAY,1
WAY,1
GABY,1
BALBY,1
LHAMBY,1
CATRAMBY,1
MURICY,1
MADY,1
SANDY,1
HERDY,1
COZENDEY,2
FEY,1
DELUCHEY,1
LEY,2
KLEY,1
DUNLEY,2
VANDERLEY,1
WANDERLEY,17
WALMSLEY,1
DOWSLEY,2
NEY,2
WOLNEY,1
REY,3
JANDREY,1
EQUEY,1
NAGY,1
PAGY,1
ITABORAHY,1
GITAHY,2
MANESCHY,2
ARDENGHY,1
BARACUHY,1
PALACKY,1
VINECKY,1
TARACHUCKY,2
SCHELESKY,1
KORINFSKY,1
TARNOPOLSKY,1
RUSHANSKY,1
ZIELINSKY,1
NENTZINSKY,1
WAZLAWOSKY,1
CHERNAVSKY,1
SAVADOVSKY,1
DIANOVSKY,1
BEREZOVSKY,1
REKOVVSKY,1
RAZKY,1
BELY,1
BELLY,1
KELLY,2
ACCIOLY,2
KAROLY,1
PETARLY,1
MERLY,1
VERLY,2
KUBRUSLY,1
MALULY,1
CAMY,1
CHAMY,1
LAMY,2
ELMESCANY,1
BECHELANY,2
URANY,1
BUDNY,1
MARTINY,1
NADOLNY,1
ANTONY,1
BOCORNY,1
VEDOY,1
GODOY,14
LOY,1
ELOY,1
POY,1
LEROY,1
AMESTOY,1
PY,2
ARY,2
CARY,1
MARY,1
CANARY,1
BENZECRY,1
NERY,19
NEGRY,1
HENRY,1
TABORY,1
SALABERRY,1
SALLABERRY,1
PETRY,2
CURY,4
MUCURY,1
FLEURY,1
COURY,3
KHOURY,1
KOURY,2
PATURY,1
MAGGESSY,1
ATY,1
TAPETY,1
MAURITY,3
MALTY,1
CURTY,2
ROSTY,1
BEMERGUY,2
CHUY,1
COUY,1
SCANTBELRUY,1
DUAVY,1
LEVY,1
TRIBUZY,1
MUZY,1
PIEGAZ,1
DIAZ,5
PIAZ,2
IHJAZ,1
BRELAZ,1
THOMAZ,10
TOMAZ,13
ALBERNAZ,2
PAZ,39
CAPAZ,1
CHAPPAZ,1
BRAZ,25
CEDRAZ,1
ARRAZ,1
KARRAZ,1
PATARRAZ,1
FERRAZ,41
VAZ,37
GILVAZ,1
BRADACZ,1
HORWACZ,1
KIERECZ,1
WAKULICZ,1
MAZURKIEVICZ,1
ZENEVICZ,1
FABIANOVICZ,1
MITKIEWICZ,1
BUKIEWICZ,1
MALASZKIEWICZ,1
WOLNIEWICZ,1
HRYNIEWICZ,1
PANASIEWICZ,1
WACHOWICZ,1
SANOWICZ,1
PARABOCZ,1
FAUCZ,1
PAPAIZ,1
RAIZ,1
HERRAIZ,1
LIZ,1
STIEGLIZ,1
PANIZ,1
DINIZ,72
MONIZ,1
MUNIZ,56
MARIZ,6
AMARIZ,1
ROMARIZ,2
PARIZ,1
GUARIZ,1
BEIRIZ,1
RORIZ,7
ORTIZ,4
JUIZ,1
LUIZ,20
RUIZ,6
TRUIZ,1
AVIZ,1
SCHMALZ,1
HOELZ,1
SCHOLZ,1
WACHHOLZ,1
MACKEDANZ,1
MANZ,1
FRANZ,1
SEIDENKRANZ,1
HERRANZ,1
SANZ,1
LENZ,1
RENZ,1
LIEBERENZ,1
HEINZ,1
WERNZ,2
KUNZ,4
MUNHOZ,12
MUNOZ,1
POZ,1
FROZ,1
QUIROZ,1
DISARZ,1
SCHWARZ,3
MEINERZ,1
SCHWERZ,1
KURZ,1
FREESZ,1
ZYTKUEWISZ,1
PRZYBYSZ,1
KATZ,2
SCHENATZ,1
BRATZ,1
PERATZ,1
BAUMGRATZ,2
TRATZ,1
STRATZ,1
TIETZ,2
STEINMETZ,2
URBANETZ,1
MARTYNETZ,1
QUETZ,1
SEITZ,1
BUBLITZ,1
STIEGLITZ,1
BERLITZ,1
SCHMITZ,6
LEIPNITZ,3
BRETERNITZ,1
OPITZ,1
SPITZ,1
PRITZ,1
OSTRITZ,1
LEVCOVITZ,1
WALTZ,1
PELTZ,1
PILTZ,1
GOLTZ,1
HOLTZ,1
SENNHOLTZ,1
FRANTZ,1
HENTZ,1
LORENTZ,2
KLOTZ,1
BARTZ,2
SCHWARTZ,1
HIRTZ,1
GORTZ,1
DITTZ,1
KREUTZ,3
LUTZ,3
RUTZ,1
DYTZ,1
GUZ,1
LUZ,82
ELUZ,1
CACHAPUZ,1
JESUZ,1
JEZUZ,1
