UNOME,QTDE,PERC
MACERA,1,0.0002
MACERATA,1,0.0002
MACERI,1,0.0002
MACEU,1,0.0002
MACAUBA,1,0.0002
MACAPUNA,1,0.0002
MACQUARRIE,1,0.0002
MACAHYBA,1,0.0002
MABILIA,1,0.0002
MABUCHI,1,0.0002
MACACIEL,1,0.0002
MACACINI,1,0.0002
MACAGNANI,1,0.0002
MACAGNO,1,0.0002
MACALAI,1,0.0002
MACAO,1,0.0002
MACALAO,1,0.0002
MACALINI,1,0.0002
MACALOSSI,1,0.0002
MACAN,1,0.0002
MACANS,1,0.0002
MACANTI,1,0.0002
MACHACA,1,0.0002
MACHALA,1,0.0002
MACHARETH,1,0.0002
MACLUF,1,0.0002
MACIOSKI,1,0.0002
MACIOSZEK,1,0.0002
MACKAVIAK,1,0.0002
MACKE,1,0.0002
MACKIEWICZ,1,0.0002
MACKS,1,0.0002
MACOHIN,1,0.0002
MACHARETT,1,0.0002
MACOLLUNCO,1,0.0002
MACONI,1,0.0002
MACORIN,1,0.0002
MACOS,1,0.0002
MACOWSKI,1,0.0002
MACPERSON,1,0.0002
MACIOCA,1,0.0002
MACINEIRA,1,0.0002
MACILLO,1,0.0002
MACIANO,1,0.0002
MACIAL,1,0.0002
MACHULIS,1,0.0002
MACHULEK,1,0.0002
MACHUI,1,0.0002
MACHUCA,1,0.0002
MACHTURA,1,0.0002
MACHOSKI,1,0.0002
MACHIQUEIRA,1,0.0002
MACHINESKI,1,0.0002
MACHIESQUI,1,0.0002
MACHIESKI,1,0.0002
MACHIAVELLI,1,0.0002
MACHEL,1,0.0002
MAGARINUS,1,0.0002
MAGDARIAGA,1,0.0002
MALERBO,1,0.0002
MAKINEN,1,0.0002
MAKA,1,0.0002
MAKARA,1,0.0002
MAKARENKO,1,0.0002
MAKAZOKAESE,1,0.0002
MAKIBARA,1,0.0002
MAKIHARA,1,0.0002
MAKIUTI,1,0.0002
MAJUSTE,1,0.0002
MAKIYA,1,0.0002
MAKLUF,1,0.0002
MAKOHIN,1,0.0002
MAKOSKY,1,0.0002
MAKOWIECKI,1,0.0002
MAKOWIECKY,1,0.0002
MAK,1,0.0002
MAJUDA,1,0.0002
MAKSE,1,0.0002
MAIXNER,1,0.0002
MAIRINQUE,1,0.0002
MAISEL,1,0.0002
MAISSNER,1,0.0002
MAITA,1,0.0002
MAITAM,1,0.0002
MAIUCA,1,0.0002
MAIZZA,1,0.0002
MAJSTOROVIC,1,0.0002
MAJACUNDE,1,0.0002
MAJADA,1,0.0002
MAJDALANI,1,0.0002
MAJENDIE,1,0.0002
MAJONI,1,0.0002
MAJOR,1,0.0002
MAKRAY,1,0.0002
MAKSIMOV,1,0.0002
MAGDESIAN,1,0.0002
MALAVAZZI,1,0.0002
MALANOWSKI,1,0.0002
MALANQUINI,1,0.0002
MALAQUE,1,0.0002
MALASSISE,1,0.0002
MALASZKIEWICZ,1,0.0002
MALATESTA,1,0.0002
MALAVOTA,1,0.0002
MALANCHEN,1,0.0002
MALAVSKI,1,0.0002
MALDI,1,0.0002
MALDINI,1,0.0002
MALDONADE,1,0.0002
MALEICO,1,0.0002
MALENTACHI,1,0.0002
MALANDRINO,1,0.0002
MALANCHE,1,0.0002
MAKSOUD,1,0.0002
MALAGA,1,0.0002
MAKUCH,1,0.0002
MALAB,1,0.0002
MALABARBA,1,0.0002
MALACCO,1,0.0002
MALACHIAS,1,0.0002
MALAFATTI,1,0.0002
MALAGHINI,1,0.0002
MALAMUT,1,0.0002
MALAGUETA,1,0.0002
MALAGUEZ,1,0.0002
MALAJOVICH,1,0.0002
MALALA,1,0.0002
MALAMACE,1,0.0002
MALAMAN,1,0.0002
MAIRATA,1,0.0002
MAIOTO,1,0.0002
MAIORKA,1,0.0002
MAGNEZI,1,0.0002
MAGLIARO,1,0.0002
MAGLUTA,1,0.0002
MAGNA,1,0.0002
MAGNANINI,1,0.0002
MAGNANTE,1,0.0002
MAGNATA,1,0.0002
MAGNIERI,1,0.0002
MAGISTRI,1,0.0002
MAGNINO,1,0.0002
MAGNOLI,1,0.0002
MAGNOTTI,1,0.0002
MAGNUSSIN,1,0.0002
MAGOLLO,1,0.0002
MAGRIM,1,0.0002
MAGLIA,1,0.0002
MAGISTRALI,1,0.0002
MAIORCA,1,0.0002
MAGGESSY,1,0.0002
MAGEDANZ,1,0.0002
MAGENTA,1,0.0002
MAGERL,1,0.0002
MAGESTY,1,0.0002
MAGEVSKI,1,0.0002
MAGEVSKY,1,0.0002
MAGGINI,1,0.0002
MAGIPO,1,0.0002
MAGGIOLI,1,0.0002
MAGGIORINI,1,0.0002
MAGHELI,1,0.0002
MAGHELLY,1,0.0002
MAGIERSKI,1,0.0002
MAGIONI,1,0.0002
MAGRINELLI,1,0.0002
MAGRINO,1,0.0002
MAGRIOTIS,1,0.0002
MAINHARD,1,0.0002
MAINBOURG,1,0.0002
MAINCZYK,1,0.0002
MAINENTI,1,0.0002
MAINETTI,1,0.0002
MAINGINSKI,1,0.0002
MAINGUE,1,0.0002
MAINI,1,0.0002
MAGRONE,1,0.0002
MAINIER,1,0.0002
MAININE,1,0.0002
MAINKA,1,0.0002
MAIOBA,1,0.0002
MAIONCHI,1,0.0002
MAIOQUE,1,0.0002
MAINART,1,0.0002
MAIMONE,1,0.0002
MAIHARA,1,0.0002
MAIFREDE,1,0.0002
MAIERHOFER,1,0.0002
MAIERA,1,0.0002
MAIDEL,1,0.0002
MAIDA,1,0.0002
MAIBRADA,1,0.0002
MAIBORODA,1,0.0002
MAIATO,1,0.0002
MAHLMANN,1,0.0002
MAHFOUD,1,0.0002
MAHECHA,1,0.0002
MAGUETAS,1,0.0002
MAGUETA,1,0.0002
MAGUELA,1,0.0002
LEVICES,1,0.0002
LEVENTIS,1,0.0002
LEVENTI,1,0.0002
KUCHLE,1,0.0002
KUBITSCHEK,1,0.0002
KUBOSKI,1,0.0002
KUCEKI,1,0.0002
KUCH,1,0.0002
KUCHANI,1,0.0002
KUCHAR,1,0.0002
KUCHPIL,1,0.0002
KUBIS,1,0.0002
KUCINSKIS,1,0.0002
KUCYK,1,0.0002
KUDIESS,1,0.0002
KUDSE,1,0.0002
KUDSI,1,0.0002
KUEHN,1,0.0002
KUBIT,1,0.0002
KUBICA,1,0.0002
KUENTZER,1,0.0002
KRZEZANOVSKI,1,0.0002
KRUSCHWESKY,1,0.0002
KRUSSER,1,0.0002
KRUSZIELSKI,1,0.0002
KRUTLI,1,0.0002
KRUTMAN,1,0.0002
KRUZKOPS,1,0.0002
KRZYSCZAK,1,0.0002
KUBIAK,1,0.0002
KRZYZANOVSKI,1,0.0002
KSIASZCZYK,1,0.0002
KUADA,1,0.0002
KUAN,1,0.0002
KUBAGAWA,1,0.0002
KUBENECK,1,0.0002
KUEHNE,1,0.0002
KUFFEL,1,0.0002
KULSAR,1,0.0002
KULICZ,1,0.0002
KULBA,1,0.0002
KULBIEDA,1,0.0002
KULBIEJ,1,0.0002
KULCHESKI,1,0.0002
KULCSAR,1,0.0002
KULEVICZ,1,0.0002
KULIG,1,0.0002
KUKURE,1,0.0002
KULIK,1,0.0002
KULJIS,1,0.0002
KULKA,1,0.0002
KULL,1,0.0002
KULLER,1,0.0002
KULLMANN,1,0.0002
KULAK,1,0.0002
KUKLINSHI,1,0.0002
KUFFNER,1,0.0002
KUHLKAMP,1,0.0002
KUGEL,1,0.0002
KUGELMEIER,1,0.0002
KUGINSKI,1,0.0002
KUGLER,1,0.0002
KUHAR,1,0.0002
KUHBAUCH,1,0.0002
KUHNER,1,0.0002
KUKLA,1,0.0002
KUHS,1,0.0002
KUIAWINSKI,1,0.0002
KUIBIDA,1,0.0002
KUINCHTNER,1,0.0002
KUITUNEN,1,0.0002
KUJBIDA,1,0.0002
KRUPP,1,0.0002
KRUPEK,1,0.0002
KRUPA,1,0.0002
KRETTLI,1,0.0002
KRESZOW,1,0.0002
KRETCHETOFF,1,0.0002
KRETER,1,0.0002
KRETLI,1,0.0002
KRETSCHEK,1,0.0002
KRETSCHMANN,1,0.0002
KREUCH,1,0.0002
KRESS,1,0.0002
KREUTZFELD,1,0.0002
KREUZ,1,0.0002
KREUZBERG,1,0.0002
KREVE,1,0.0002
KRIEGLER,1,0.0002
KRIESER,1,0.0002
KRESSIN,1,0.0002
KRESKI,1,0.0002
KRUMENAUER,1,0.0002
KREMNITZER,1,0.0002
KREITCHMANN,1,0.0002
KREITMEYER,1,0.0002
KREJCI,1,0.0002
KREJCOVA,1,0.0002
KREMCER,1,0.0002
KREME,1,0.0002
KREMPEL,1,0.0002
KRESCH,1,0.0002
KRENING,1,0.0002
KRENISKI,1,0.0002
KRENZINGER,1,0.0002
KREPEL,1,0.0002
KREPKE,1,0.0002
KREPSKI,1,0.0002
KRIGER,1,0.0002
KRIGUER,1,0.0002
KRIIGER,1,0.0002
KRUCHINSKI,1,0.0002
KRONUNG,1,0.0002
KROON,1,0.0002
KROPZAK,1,0.0002
KROST,1,0.0002
KROTT,1,0.0002
KRSTIC,1,0.0002
KRUGEL,1,0.0002
KRIJANOVSKY,1,0.0002
KRUKE,1,0.0002
KRUKER,1,0.0002
KRUKOSKI,1,0.0002
KRUM,1,0.0002
KRUMBIEGEL,1,0.0002
KRUMEL,1,0.0002
KRONEIS,1,0.0002
KRONE,1,0.0002
KROMBAUER,1,0.0002
KROLLS,1,0.0002
KROHL,1,0.0002
KROGH,1,0.0002
KROFK,1,0.0002
KROEGER,1,0.0002
KROEF,1,0.0002
KROB,1,0.0002
KRIVCUN,1,0.0002
KRITZ,1,0.0002
KRITSKI,1,0.0002
KRISTOSCHEK,1,0.0002
KRISTIANSEN,1,0.0002
KRISTEM,1,0.0002
KRISCHKE,1,0.0002
KULPA,1,0.0002
KULTCHEK,1,0.0002
KREINSKI,1,0.0002
KUZUO,1,0.0002
KUZMIN,1,0.0002
KUZNETSOV,1,0.0002
KUZNETSOVA,1,0.0002
KUZNHARSKI,1,0.0002
KUZNIER,1,0.0002
KUZUME,1,0.0002
KVIESKA,1,0.0002
KUZEL,1,0.0002
KVITKO,1,0.0002
KWAN,1,0.0002
KWANG,1,0.0002
KWASNIESKI,1,0.0002
KWIEK,1,0.0002
KWIETNIEWSKI,1,0.0002
KUZMICK,1,0.0002
KUZE,1,0.0002
KWONG,1,0.0002
KUUSBERG,1,0.0002
KUSSUKI,1,0.0002
KUSTERER,1,0.0002
KUSUMOTO,1,0.0002
KUSUNOKI,1,0.0002
KUTIANSKI,1,0.0002
KUTZKE,1,0.0002
KUVABARA,1,0.0002
KUYVEN,1,0.0002
KUVASNEY,1,0.0002
KUWADA,1,0.0002
KUWAJIMA,1,0.0002
KUWAKI,1,0.0002
KUWANA,1,0.0002
KUWANO,1,0.0002
KWIRANT,1,0.0002
KYAW,1,0.0002
KULYSZ,1,0.0002
LABOREIRO,1,0.0002
LABES,1,0.0002
LABIAK,1,0.0002
LABIDI,1,0.0002
LABIGALINI,1,0.0002
LABORAO,1,0.0002
LABORDE,1,0.0002
LABOURIAU,1,0.0002
LABENDZ,1,0.0002
LABOZETTO,1,0.0002
LABRI,1,0.0002
LABRUJO,1,0.0002
LACAL,1,0.0002
LACASSA,1,0.0002
LACASSAGNE,1,0.0002
LABERTY,1,0.0002
LABEGALINI,1,0.0002
KYOSEN,1,0.0002
LABADESSA,1,0.0002
KYOTOKU,1,0.0002
KYRIAZIS,1,0.0002
LA,1,0.0002
LAAKSONEN,1,0.0002
LAASS,1,0.0002
LABA,1,0.0002
LABALE,1,0.0002
LABBONIA,1,0.0002
LABANINO,1,0.0002
LABARQUE,1,0.0002
LABATUT,1,0.0002
LABBADIA,1,0.0002
LABBATE,1,0.0002
LABBE,1,0.0002
KUSSUDA,1,0.0002
KUSSIK,1,0.0002
KUSSEN,1,0.0002
KUPSINSKU,1,0.0002
KUPAS,1,0.0002
KUPEK,1,0.0002
KUPERCHMIT,1,0.0002
KUPKE,1,0.0002
KUPRIYANOV,1,0.0002
KUPSCH,1,0.0002
KUPSKE,1,0.0002
KUNSTMANN,1,0.0002
KUPSKI,1,0.0002
KURADOMI,1,0.0002
KURAHASSI,1,0.0002
KURASHIMA,1,0.0002
KURATANI,1,0.0002
KURAZUMI,1,0.0002
KUNZENDORFF,1,0.0002
KUNO,1,0.0002
KUSSEK,1,0.0002
KUMMROW,1,0.0002
KUMAKURA,1,0.0002
KUMAMOTO,1,0.0002
KUMAR,1,0.0002
KUMASAKA,1,0.0002
KUMINIKI,1,0.0002
KUMMERLE,1,0.0002
KUMOTO,1,0.0002
KUNIZAKI,1,0.0002
KUNDRAT,1,0.0002
KUNDSIN,1,0.0002
KUNEN,1,0.0002
KUNERT,1,0.0002
KUNH,1,0.0002
KUNIGAMI,1,0.0002
KURBAN,1,0.0002
KURCBART,1,0.0002
KURDEJAK,1,0.0002
KUSAKA,1,0.0002
KURRLE,1,0.0002
KURSANCEW,1,0.0002
KURTA,1,0.0002
KURTENBACH,1,0.0002
KUS,1,0.0002
KUSAHARA,1,0.0002
KUSDRA,1,0.0002
KURIAKI,1,0.0002
KUSHANO,1,0.0002
KUSHIMA,1,0.0002
KUSHIOYADA,1,0.0002
KUSHIYAMA,1,0.0002
KUSSABA,1,0.0002
KUSSAMA,1,0.0002
KURPIEL,1,0.0002
KURPEL,1,0.0002
KUROYANAGI,1,0.0002
KUROSKI,1,0.0002
KUROSHU,1,0.0002
KUROSAWA,1,0.0002
KUROMOTO,1,0.0002
KUROISHI,1,0.0002
KURLE,1,0.0002
KURKOWSKI,1,0.0002
KURIZKY,1,0.0002
KURIYA,1,0.0002
KURIQUI,1,0.0002
KURIMOTO,1,0.0002
KURILO,1,0.0002
KURICHAMA,1,0.0002
KURIBAYASHI,1,0.0002
KREIS,1,0.0002
KREIBICH,1,0.0002
LACAZ,1,0.0002
KONSGEN,1,0.0002
KONKIEWITZ,1,0.0002
KONOPATZKI,1,0.0002
KONOPLEVA,1,0.0002
KONORAT,1,0.0002
KONOWALENKO,1,0.0002
KONRAHT,1,0.0002
KONSTANTINOVA,1,0.0002
KONIGAMI,1,0.0002
KONTZ,1,0.0002
KONZGEN,1,0.0002
KOOLMAN,1,0.0002
KOPANYSHYN,1,0.0002
KOPAVNICK,1,0.0002
KOPCAK,1,0.0002
KONKEWICZ,1,0.0002
KONESKI,1,0.0002
KOPELKE,1,0.0002
KONAGAI,1,0.0002
KOMOCHEMA,1,0.0002
KOMODA,1,0.0002
KOMONO,1,0.0002
KOMORITA,1,0.0002
KOMUKAI,1,0.0002
KON,1,0.0002
KONAKA,1,0.0002
KONDRAS,1,0.0002
KONART,1,0.0002
KONARZEWSKI,1,0.0002
KONDACH,1,0.0002
KONDARZEWSKI,1,0.0002
KONDER,1,0.0002
KONDLATSCH,1,0.0002
KOPEC,1,0.0002
KOPELVSKI,1,0.0002
KOROISHI,1,0.0002
KORIAMA,1,0.0002
KORELC,1,0.0002
KORELL,1,0.0002
KORENCHENDLER,1,0.0002
KORESSAWA,1,0.0002
KORF,1,0.0002
KORFMANN,1,0.0002
KORILO,1,0.0002
KORCKIEVICZ,1,0.0002
KORINFSKY,1,0.0002
KORIOLUK,1,0.0002
KORMAN,1,0.0002
KORNELIUS,1,0.0002
KORNEV,1,0.0002
KORNIJEZUK,1,0.0002
KOREEDA,1,0.0002
KORBES,1,0.0002
KOPILER,1,0.0002
KOPROSKI,1,0.0002
KOPKE,1,0.0002
KOPKO,1,0.0002
KOPLIN,1,0.0002
KOPPENHAGEN,1,0.0002
KOPPER,1,0.0002
KOPPS,1,0.0002
KOPRUSZYNSKI,1,0.0002
KORBERG,1,0.0002
KOPSCH,1,0.0002
KOPSEL,1,0.0002
KOPTCKE,1,0.0002
KOPTE,1,0.0002
KORACAKIS,1,0.0002
KORALESKI,1,0.0002
KOMNISKI,1,0.0002
KOMNINOU,1,0.0002
KOMMERS,1,0.0002
KOIYAMA,1,0.0002
KOHLMANN,1,0.0002
KOHLSCHEEN,1,0.0002
KOHLSDORF,1,0.0002
KOHWALTER,1,0.0002
KOISHI,1,0.0002
KOIWAI,1,0.0002
KOJO,1,0.0002
KOHEM,1,0.0002
KOKETSU,1,0.0002
KOKETU,1,0.0002
KOKOT,1,0.0002
KOKRDA,1,0.0002
KOKUBO,1,0.0002
KOKUBU,1,0.0002
KOHLHOFF,1,0.0002
KOHEK,1,0.0002
KOMIYA,1,0.0002
KOGEMPA,1,0.0002
KOENEN,1,0.0002
KOENIGKAN,1,0.0002
KOENOW,1,0.0002
KOEPSEL,1,0.0002
KOGANEZAWA,1,0.0002
KOGATI,1,0.0002
KOGITZKI,1,0.0002
KOHAYAKAWA,1,0.0002
KOGUISHI,1,0.0002
KOGURE,1,0.0002
KOGUTI,1,0.0002
KOHAGURA,1,0.0002
KOHAMA,1,0.0002
KOHARA,1,0.0002
KOKUBUM,1,0.0002
KOKUBUN,1,0.0002
KOKUMAI,1,0.0002
KOLTZ,1,0.0002
KOLODZEJEZYK,1,0.0002
KOLOGESKI,1,0.0002
KOLOSQUE,1,0.0002
KOLOSSOVSKI,1,0.0002
KOLT,1,0.0002
KOLTON,1,0.0002
KOLZENTI,1,0.0002
KOKURA,1,0.0002
KOMARCHESKI,1,0.0002
KOMEL,1,0.0002
KOMESU,1,0.0002
KOMINEK,1,0.0002
KOMINO,1,0.0002
KOMISSAROFF,1,0.0002
KOLODYEY,1,0.0002
KOLODIUK,1,0.0002
KOLMING,1,0.0002
KOLLROSS,1,0.0002
KOLLET,1,0.0002
KOLLENZ,1,0.0002
KOLLAR,1,0.0002
KOLIVER,1,0.0002
KOLICHESKI,1,0.0002
KOLHER,1,0.0002
KOLESNIKOVAS,1,0.0002
KOLESKI,1,0.0002
KOLECHA,1,0.0002
KOLCENTY,1,0.0002
KOLBE,1,0.0002
KOLB,1,0.0002
KOLAGA,1,0.0002
KOROGUI,1,0.0002
KOROIVA,1,0.0002
KREHER,1,0.0002
KOZOW,1,0.0002
KOZIEVITCH,1,0.0002
KOZLIK,1,0.0002
KOZLOSKI,1,0.0002
KOZLOWISKI,1,0.0002
KOZMINSKI,1,0.0002
KOZOKOMAE,1,0.0002
KRACHEFSKI,1,0.0002
KOZERA,1,0.0002
KRACHESKI,1,0.0002
KRAFT,1,0.0002
KRAFTA,1,0.0002
KRAINSKI,1,0.0002
KRAISS,1,0.0002
KRALIK,1,0.0002
KOZIEL,1,0.0002
KOZENIESKI,1,0.0002
KRAMBERGER,1,0.0002
KOWARICK,1,0.0002
KOVALJSKI,1,0.0002
KOVALSCKI,1,0.0002
KOVHAUTT,1,0.0002
KOW,1,0.0002
KOWACIC,1,0.0002
KOWALKOWSKI,1,0.0002
KOWARSKI,1,0.0002
KOZAKIEWICZ,1,0.0002
KOX,1,0.0002
KOYA,1,0.0002
KOYANAGUI,1,0.0002
KOYASHIKI,1,0.0002
KOZAKEVICH,1,0.0002
KOZAKEVICIUS,1,0.0002
KRAMA,1,0.0002
KRAMBROCK,1,0.0002
KOROKU,1,0.0002
KRAWEZUK,1,0.0002
KRAUSER,1,0.0002
KRAUTZ,1,0.0002
KRAVCHYCHYN,1,0.0002
KRAVETZ,1,0.0002
KRAVUTSCHKE,1,0.0002
KRAWCZAK,1,0.0002
KRAY,1,0.0002
KRAUCHUKI,1,0.0002
KRECHEMER,1,0.0002
KRECKE,1,0.0002
KRECZKIUSKI,1,0.0002
KREDENS,1,0.0002
KREFT,1,0.0002
KREFTA,1,0.0002
KRAULICH,1,0.0002
KRAUCHER,1,0.0002
KRAMEK,1,0.0002
KRASNIAK,1,0.0002
KRAML,1,0.0002
KRANZFELD,1,0.0002
KRAPF,1,0.0002
KRAS,1,0.0002
KRASCHINSKI,1,0.0002
KRASILCHIK,1,0.0002
KRASNIEVICZ,1,0.0002
KRATOCHWILL,1,0.0002
KRASSILNIKOV,1,0.0002
KRASSMANN,1,0.0002
KRASSUSKI,1,0.0002
KRASUSKI,1,0.0002
KRATKA,1,0.0002
KRATOCHVIL,1,0.0002
KOVALIUK,1,0.0002
KOVALHUK,1,0.0002
KOVALENKO,1,0.0002
KOSKINAS,1,0.0002
KOSEN,1,0.0002
KOSHIBA,1,0.0002
KOSHIMURA,1,0.0002
KOSICKI,1,0.0002
KOSINSKI,1,0.0002
KOSIS,1,0.0002
KOSLOSKI,1,0.0002
KOSCHNITZKI,1,0.0002
KOSLOSKY,1,0.0002
KOSLOVSKI,1,0.0002
KOSLOVSKY,1,0.0002
KOSLYK,1,0.0002
KOSMALISKI,1,0.0002
KOSMALSKI,1,0.0002
KOSCIUK,1,0.0002
KOSCHNITZKE,1,0.0002
KOVALCIK,1,0.0002
KORTELT,1,0.0002
KOROPECKI,1,0.0002
KOROSSY,1,0.0002
KORRES,1,0.0002
KORSANKE,1,0.0002
KORSPALSKI,1,0.0002
KORTE,1,0.0002
KORTING,1,0.0002
KOSCHEVIC,1,0.0002
KORZEKWA,1,0.0002
KORZENIEVSKI,1,0.0002
KOSA,1,0.0002
KOSACHENCO,1,0.0002
KOSBIAU,1,0.0002
KOSCHEL,1,0.0002
KOSMISKAS,1,0.0002
KOSOUR,1,0.0002
KOSSAKO,1,0.0002
KOURROWSKI,1,0.0002
KOTSIS,1,0.0002
KOTUJANSKY,1,0.0002
KOTZE,1,0.0002
KOTZIAS,1,0.0002
KOUCHI,1,0.0002
KOUDELA,1,0.0002
KOUTSOUKOS,1,0.0002
KOSSIAN,1,0.0002
KOUTTON,1,0.0002
KOUUTI,1,0.0002
KOUYOUMDJIAN,1,0.0002
KOVACIU,1,0.0002
KOVAGS,1,0.0002
KOVALCHUK,1,0.0002
KOTOUC,1,0.0002
KOTIK,1,0.0002
KOTH,1,0.0002
KOTELAK,1,0.0002
KOTAS,1,0.0002
KOTABA,1,0.0002
KOSUGI,1,0.0002
KOSTZYCKI,1,0.0002
KOSTRYCKI,1,0.0002
KOSTRISCH,1,0.0002
KOSTOUROS,1,0.0002
KOSTIC,1,0.0002
KOSTIANOVICZ,1,0.0002
KOSTECZKA,1,0.0002
KOSTECKI,1,0.0002
KOSSUGA,1,0.0002
KOSSMANN,1,0.0002
LACASSE,1,0.0002
LACCHINI,1,0.0002
LEVENTHAL,1,0.0002
LEDER,1,0.0002
LECIO,1,0.0002
LECK,1,0.0002
LECKE,1,0.0002
LECOURT,1,0.0002
LEDEA,1,0.0002
LEDEBUR,1,0.0002
LEDERMAN,1,0.0002
LECHIV,1,0.0002
LEDIC,1,0.0002
LEDIER,1,0.0002
LEDOUX,1,0.0002
LEDRO,1,0.0002
LEDSHAM,1,0.0002
LEEUWEN,1,0.0002
LECHNER,1,0.0002
LECHITZKI,1,0.0002
LEFFLER,1,0.0002
LEBRON,1,0.0002
LEBLER,1,0.0002
LEBON,1,0.0002
LEBORATO,1,0.0002
LEBORGNE,1,0.0002
LEBOUTTE,1,0.0002
LEBREIRO,1,0.0002
LECA,1,0.0002
LECHINSKI,1,0.0002
LECARDELLI,1,0.0002
LECCA,1,0.0002
LECCI,1,0.0002
LECHAKOSKI,1,0.0002
LECHENSQUE,1,0.0002
LECHINOVSKI,1,0.0002
LEFFA,1,0.0002
LEFOSSE,1,0.0002
LEIXAS,1,0.0002
LEINER,1,0.0002
LEIDERMAN,1,0.0002
LEIFELD,1,0.0002
LEIG,1,0.0002
LEIGUES,1,0.0002
LEIMAN,1,0.0002
LEIMANN,1,0.0002
LEINEWEBER,1,0.0002
LEIBOVICI,1,0.0002
LEINZ,1,0.0002
LEIRIAS,1,0.0002
LEIRNER,1,0.0002
LEISKOSKY,1,0.0002
LEISMANN,1,0.0002
LEITIS,1,0.0002
LEICHSENRING,1,0.0002
LEIBOVICH,1,0.0002
LEFUNDES,1,0.0002
LEGOAS,1,0.0002
LEGABAO,1,0.0002
LEGATZKI,1,0.0002
LEGEL,1,0.0002
LEGENTIL,1,0.0002
LEGG,1,0.0002
LEGGIERI,1,0.0002
LEGORO,1,0.0002
LEIBOLD,1,0.0002
LEGRACIE,1,0.0002
LEGRAMANTE,1,0.0002
LEHNHARD,1,0.0002
LEHRBACH,1,0.0002
LEHUGEUR,1,0.0002
LEHUM,1,0.0002
LEBLANC,1,0.0002
LEBIODA,1,0.0002
LEBER,1,0.0002
LAVINO,1,0.0002
LAVANINI,1,0.0002
LAVAYEN,1,0.0002
LAVES,1,0.0002
LAVESTEIN,1,0.0002
LAVIANO,1,0.0002
LAVIERI,1,0.0002
LAVINSCKY,1,0.0002
LAVANDERA,1,0.0002
LAVNCHICHA,1,0.0002
LAVORANTE,1,0.0002
LAVORATTI,1,0.0002
LAVOURA,1,0.0002
LAVRADAS,1,0.0002
LAVRADOR,1,0.0002
LAVANHOLI,1,0.0002
LAVANDER,1,0.0002
LEBEDEFF,1,0.0002
LAUTNER,1,0.0002
LAUSCHNER,1,0.0002
LAUSER,1,0.0002
LAUTERBACH,1,0.0002
LAUTERJUNG,1,0.0002
LAUTH,1,0.0002
LAUTHARTE,1,0.0002
LAUZ,1,0.0002
LAVANDEIRA,1,0.0002
LAUZID,1,0.0002
LAUZIN,1,0.0002
LAVA,1,0.0002
LAVADO,1,0.0002
LAVADORES,1,0.0002
LAVAGNOLLI,1,0.0002
LAVRAS,1,0.0002
LAWINSKY,1,0.0002
LAWSON,1,0.0002
LEACINA,1,0.0002
LAZZARONI,1,0.0002
LAZZAROTO,1,0.0002
LAZZARUTTI,1,0.0002
LAZZERIS,1,0.0002
LAZZOLI,1,0.0002
LE,1,0.0002
LEALDINI,1,0.0002
LAYME,1,0.0002
LEAMARI,1,0.0002
LEANDRINI,1,0.0002
LEATTI,1,0.0002
LEAZI,1,0.0002
LEBARCH,1,0.0002
LEBARCKY,1,0.0002
LAZZARO,1,0.0002
LAZZARETI,1,0.0002
LAZZARATO,1,0.0002
LAZUTA,1,0.0002
LAZOSKI,1,0.0002
LAZORIEK,1,0.0002
LAZERIS,1,0.0002
LAZARTE,1,0.0002
LAZAROTO,1,0.0002
LAZARONI,1,0.0002
LAZARON,1,0.0002
LAZARINE,1,0.0002
LAZAREV,1,0.0002
LAZAMETH,1,0.0002
LAZAME,1,0.0002
LAYTYNHER,1,0.0002
LAYRARGUES,1,0.0002
LEITNER,1,0.0002
LEJARRAGA,1,0.0002
LAUROS,1,0.0002
LESCAILLE,1,0.0002
LERMANN,1,0.0002
LERMES,1,0.0002
LERMONTOV,1,0.0002
LERRER,1,0.0002
LERRO,1,0.0002
LESAMA,1,0.0002
LESCHER,1,0.0002
LERIAS,1,0.0002
LESCHKO,1,0.0002
LESEUX,1,0.0002
LESINA,1,0.0002
LESLIE,1,0.0002
LESNIOVSKI,1,0.0002
LESS,1,0.0002
LERMAN,1,0.0002
LERCO,1,0.0002
LESSES,1,0.0002
LEPORACI,1,0.0002
LEPINSKI,1,0.0002
LEPKE,1,0.0002
LEPKI,1,0.0002
LEPKOSKI,1,0.0002
LEPLETIER,1,0.0002
LEPORACE,1,0.0002
LEPORE,1,0.0002
LERCH,1,0.0002
LEPPANEN,1,0.0002
LEPPICH,1,0.0002
LEPRE,1,0.0002
LEQUE,1,0.0002
LEQUITO,1,0.0002
LERBAK,1,0.0002
LESSER,1,0.0002
LESSIN,1,0.0002
LEKEBUSCH,1,0.0002
LEVACHOF,1,0.0002
LEUSIN,1,0.0002
LEUTHIER,1,0.0002
LEUTWILER,1,0.0002
LEUVEN,1,0.0002
LEUZENSKI,1,0.0002
LEVA,1,0.0002
LEVADA,1,0.0002
LEUPIZE,1,0.0002
LEVANTINO,1,0.0002
LEVAY,1,0.0002
LEVEGHIN,1,0.0002
LEVENFUS,1,0.0002
LEVENHAGEM,1,0.0002
LEVENHAGEN,1,0.0002
LEUS,1,0.0002
LEUGI,1,0.0002
LESSINGER,1,0.0002
LETOCART,1,0.0002
LESSIO,1,0.0002
LESSNAU,1,0.0002
LESTE,1,0.0002
